TimeStamp,TurbID,Day,Wspd,Wdir,Etmp,Itmp,Ndir,Prtv,Patv
2023-01-07 01:45:00,98,7,5.66,-5.71,19.13,30.15,-19.0,-39.75,377.72
2023-01-07 02:00:00,98,7,6.57,-1.1,19.0,30.08,-27.63,-9.75,544.74
2023-01-07 02:15:00,98,7,6.79,3.2,19.0,30.2,-27.63,-1.8,474.37
2023-01-07 02:30:00,98,7,5.95,0.0,18.88,30.2,-27.63,13.88,413.72
2023-01-07 02:45:00,98,7,4.41,3.91,19.0,30.08,-27.63,-32.0,315.72
2023-01-07 03:00:00,98,7,5.52,1.01,19.0,29.98,-27.63,26.0,326.42
2023-01-07 03:15:00,98,7,5.57,1.51,18.77,29.65,-27.63,-29.13,300.37
2023-01-07 03:30:00,98,7,6.53,-0.1,18.75,29.58,-27.63,-36.75,380.37
2023-01-07 03:45:00,98,7,6.45,3.2,18.63,29.25,-27.63,-73.5,367.02
2023-01-07 04:00:00,98,7,4.77,6.88,18.5,29.05,-27.63,-7.28,333.72
2023-01-07 04:15:00,98,7,5.7,-2.51,18.5,29.08,-27.63,-26.0,403.07
2023-01-07 04:30:00,98,7,6.93,6.81,18.13,29.1,-36.25,-24.5,450.37
2023-01-07 04:45:00,98,7,6.49,7.61,18.12,29.0,-36.25,-39.5,471.07
2023-01-07 05:00:00,98,7,7.21,-3.2,18.0,29.0,-27.63,-17.5,515.83
2023-01-07 05:15:00,98,7,6.07,3.51,17.88,29.0,-27.63,-33.5,402.95
2023-01-07 05:30:00,98,7,4.14,-4.3,17.88,28.75,-19.0,-32.75,218.14
2023-01-07 05:45:00,98,7,5.81,0.9,17.88,28.65,-9.0,-50.5,320.98
2023-01-07 06:00:00,98,7,4.9,-2.4,17.63,28.45,-9.0,-43.0,214.16
2023-01-07 06:15:00,98,7,2.8,-8.22,17.5,28.13,-9.0,-32.0,124.42
2023-01-07 06:30:00,98,7,3.72,-3.81,17.38,28.02,-9.0,-31.0,159.81
2023-01-07 06:45:00,98,7,2.64,-3.81,17.38,27.85,-9.0,-17.88,88.58
2023-01-07 07:00:00,98,7,3.61,-7.6,17.12,27.88,-19.63,-10.19,114.75
2023-01-07 07:15:00,98,7,2.58,3.9,17.0,27.55,-30.13,-22.25,100.75
2023-01-07 07:30:00,98,7,1.71,6.02,17.0,27.48,-17.63,-9.06,51.16
2023-01-07 07:45:00,98,7,3.08,-8.52,17.0,27.8,-30.13,-18.25,87.06
2023-01-07 08:00:00,98,7,1.95,-8.6,17.12,27.6,-30.13,-8.69,42.06
2023-01-07 08:15:00,98,7,1.34,-1.5,17.09,27.6,-30.13,-2.09,9.5
2023-01-07 08:30:00,98,7,1.83,1.0,17.0,27.8,-30.13,-13.06,52.48
2023-01-07 08:45:00,98,7,1.69,-4.89,17.38,27.8,-30.13,-3.19,14.58
2023-01-07 09:00:00,98,7,1.04,1.1,17.62,28.02,-30.13,-0.3,-9.09
2023-01-07 09:15:00,98,7,1.62,-17.08,17.62,26.2,-30.13,-0.3,0.0
2023-01-07 09:30:00,98,7,1.38,-71.1,18.5,25.5,-30.13,-0.3,0.0
2023-01-07 09:45:00,98,7,1.05,-61.46,19.0,25.98,-30.13,-0.3,0.0
2023-01-07 10:00:00,98,7,0.63,-24.51,19.5,26.38,-30.13,-0.3,0.0
2023-01-07 10:15:00,98,7,0.31,94.68,20.12,26.67,-30.13,-0.3,0.0
2023-01-07 10:30:00,98,7,1.91,121.34,20.75,27.0,-30.13,-0.3,0.0
2023-01-07 10:45:00,98,7,3.13,133.88,21.25,27.02,-30.13,-0.3,0.0
2023-01-07 11:00:00,98,7,3.3,3.6,21.37,28.65,83.0,-13.06,81.09
2023-01-07 11:15:00,98,7,3.28,2.4,21.65,30.1,105.0,-0.3,0.0
2023-01-07 11:30:00,98,7,4.46,-12.28,20.63,29.67,108.0,30.0,229.79
2023-01-07 11:45:00,98,7,3.33,11.12,19.63,28.7,108.0,4.69,125.81
2023-01-07 12:00:00,98,7,5.22,6.21,19.75,28.75,110.0,-55.0,220.17
2023-01-07 12:15:00,98,7,6.74,15.31,19.63,28.65,124.0,-46.75,223.71
2023-01-07 12:30:00,98,7,6.0,-3.89,19.95,28.17,137.0,-0.3,0.0
2023-01-07 12:45:00,98,7,9.31,-16.39,21.62,28.0,137.0,-0.3,0.0
2023-01-07 13:00:00,98,7,7.5,-1.4,22.12,28.02,137.0,-0.3,0.0
2023-01-07 13:15:00,98,7,7.72,-3.5,22.62,28.05,137.0,-0.3,0.0
2023-01-07 13:30:00,98,7,7.91,8.93,22.75,28.3,137.0,-0.3,0.0
2023-01-07 13:45:00,98,7,7.38,-1.5,23.12,28.5,137.0,-0.3,0.0
2023-01-07 14:00:00,98,7,7.97,-3.6,23.62,28.52,137.0,-0.3,0.0
2023-01-07 14:15:00,98,7,10.88,-0.9,23.75,28.58,137.0,-0.3,0.0
2023-01-07 14:30:00,98,7,7.72,-3.51,23.88,28.7,137.0,-0.3,0.0
2023-01-07 14:45:00,98,7,5.56,23.6,24.38,28.8,137.0,-0.3,0.0
2023-01-07 15:00:00,98,7,8.31,33.17,24.38,29.1,137.0,-0.3,0.0
2023-01-07 15:15:00,98,7,6.94,27.11,24.38,29.02,137.0,-0.3,0.0
2023-01-07 15:30:00,98,7,8.69,19.11,24.13,28.9,137.0,-0.3,0.0
2023-01-07 15:45:00,98,7,8.94,19.11,24.43,28.77,137.0,-0.3,0.0
2023-01-07 16:00:00,98,7,9.75,37.77,24.38,28.6,137.0,-0.3,0.0
2023-01-07 16:15:00,98,7,10.88,31.19,24.13,28.45,137.0,-0.3,0.0
2023-01-07 16:30:00,98,7,7.78,34.09,24.13,28.15,137.0,-0.3,0.0
2023-01-07 16:45:00,98,7,9.63,17.15,24.13,29.4,149.0,-97.0,474.31
2023-01-07 17:00:00,98,7,7.85,-7.4,23.5,29.35,164.0,-91.0,501.81
2023-01-07 17:15:00,98,7,9.89,3.5,23.13,29.27,153.0,-68.0,398.54
2023-01-07 17:30:00,98,7,9.89,3.5,23.13,29.27,153.0,-68.0,398.54
2023-01-07 17:45:00,98,7,9.89,3.5,23.13,29.27,153.0,-68.0,398.54
2023-01-07 18:00:00,98,7,9.89,3.5,23.13,29.27,153.0,-68.0,398.54
2023-01-07 18:15:00,98,7,9.89,3.5,23.13,29.27,153.0,-68.0,398.54
2023-01-07 18:30:00,98,7,9.89,3.5,23.13,29.27,153.0,-68.0,398.54
2023-01-07 18:45:00,98,7,9.89,3.5,23.13,29.27,153.0,-68.0,398.54
2023-01-07 19:00:00,98,7,9.89,3.5,23.13,29.27,153.0,-68.0,398.54
2023-01-07 19:15:00,98,7,9.89,3.5,23.13,29.27,153.0,-68.0,398.54
2023-01-07 19:30:00,98,7,9.89,3.5,23.13,29.27,153.0,-68.0,398.54
2023-01-07 19:45:00,98,7,9.89,3.5,23.13,29.27,153.0,-68.0,398.54
2023-01-07 20:00:00,98,7,9.89,3.5,23.13,29.27,153.0,-68.0,398.54
2023-01-07 20:15:00,98,7,9.89,3.5,23.13,29.27,153.0,-68.0,398.54
2023-01-07 20:30:00,98,7,9.89,3.5,23.13,29.27,153.0,-68.0,398.54
2023-01-07 20:45:00,98,7,9.89,3.5,23.13,29.27,153.0,-68.0,398.54
2023-01-07 21:00:00,98,7,9.89,3.5,23.13,29.27,153.0,-68.0,398.54
2023-01-07 21:15:00,98,7,9.89,3.5,23.13,29.27,153.0,-68.0,398.54
2023-01-07 21:30:00,98,7,9.89,3.5,23.13,29.27,153.0,-68.0,398.54
2023-01-07 21:45:00,98,7,9.89,3.5,23.13,29.27,153.0,-68.0,398.54
2023-01-07 22:00:00,98,7,9.89,3.5,23.13,29.27,153.0,-68.0,398.54
2023-01-07 22:15:00,98,7,9.89,3.5,23.13,29.27,153.0,-68.0,398.54
2023-01-07 22:30:00,98,7,9.89,3.5,23.13,29.27,153.0,-68.0,398.54
2023-01-07 22:45:00,98,7,9.89,3.5,23.13,29.27,153.0,-68.0,398.54
2023-01-07 23:00:00,98,7,9.89,3.5,23.13,29.27,153.0,-68.0,398.54
2023-01-07 23:15:00,98,7,9.89,3.5,23.13,29.27,153.0,-68.0,398.54
2023-01-07 23:30:00,98,7,9.89,3.5,23.13,29.27,153.0,-68.0,398.54
2023-01-07 23:45:00,98,7,9.89,3.5,23.13,29.27,153.0,-68.0,398.54
2023-01-01 00:00:00,99,1,2.95,1.1,22.62,26.08,246.0,-35.0,159.65
2023-01-01 00:15:00,99,1,4.42,5.7,22.13,26.05,246.0,-35.75,189.65
2023-01-01 00:30:00,99,1,2.91,7.62,22.63,26.8,246.0,-20.0,114.33
2023-01-01 00:45:00,99,1,1.34,0.9,22.38,27.2,258.0,4.28,26.04
2023-01-01 01:00:00,99,1,2.97,-4.29,22.13,27.45,258.0,12.38,76.33
2023-01-01 01:15:00,99,1,1.61,11.9,22.62,27.63,270.0,2.09,28.54
2023-01-01 01:30:00,99,1,2.73,6.02,22.37,28.02,296.0,5.38,54.83
2023-01-01 01:45:00,99,1,2.02,6.39,22.25,28.02,320.0,10.19,77.49
2023-01-01 02:00:00,99,1,2.45,6.38,22.0,27.8,334.0,9.75,55.08
2023-01-01 02:15:00,99,1,2.87,-8.89,22.13,27.5,334.0,-19.38,95.66
2023-01-01 02:30:00,99,1,3.78,8.3,21.5,26.65,320.0,-22.63,116.49
2023-01-01 02:45:00,99,1,3.47,1.2,21.75,26.1,320.0,-18.25,105.16
2023-01-01 03:00:00,99,1,3.22,-2.81,21.88,26.35,320.0,-27.75,114.33
2023-01-01 03:15:00,99,1,2.02,5.21,21.5,26.25,320.0,-18.25,71.66
2023-01-01 03:30:00,99,1,1.66,-1.2,20.88,26.02,320.0,-14.56,76.16
2023-01-01 03:45:00,99,1,2.58,-6.62,20.75,25.8,320.0,-16.38,71.02
2023-01-01 04:00:00,99,1,1.84,7.39,20.87,26.25,308.0,-9.06,39.07
2023-01-01 04:15:00,99,1,1.64,8.01,20.75,26.63,308.0,-5.78,22.26
2023-01-01 04:30:00,99,1,1.54,4.21,20.62,28.02,308.0,-8.38,17.16
2023-01-01 04:45:00,99,1,1.69,7.62,20.5,28.95,308.0,-6.5,37.65
2023-01-01 05:00:00,99,1,1.89,4.03,20.25,28.55,308.0,-9.06,45.4
2023-01-01 05:15:00,99,1,1.84,-9.8,20.87,28.88,320.0,-6.19,26.28
2023-01-01 05:30:00,99,1,2.69,9.9,21.12,28.98,308.0,-5.78,33.4
2023-01-01 05:45:00,99,1,2.36,-7.01,20.62,28.52,320.0,6.19,48.4
2023-01-01 06:00:00,99,1,1.87,4.38,20.38,28.0,308.0,-13.5,72.96
2023-01-01 06:15:00,99,1,4.25,-3.59,19.5,26.17,308.0,-45.5,247.92
2023-01-01 06:30:00,99,1,9.47,2.8,19.0,24.15,308.0,-64.5,360.32
2023-01-01 06:45:00,99,1,8.52,4.29,18.38,22.85,300.0,-48.25,237.81
2023-01-01 07:00:00,99,1,7.32,1.4,17.63,21.77,300.0,-33.25,299.89
2023-01-01 07:15:00,99,1,4.45,3.6,17.49,21.33,292.0,-47.5,293.94
2023-01-01 07:30:00,99,1,4.26,-0.5,17.5,21.05,292.0,-35.75,250.3
2023-01-01 07:45:00,99,1,5.28,-4.38,17.13,20.85,292.0,-53.75,292.04
2023-01-01 08:00:00,99,1,5.01,-3.01,17.38,20.67,292.0,-57.75,288.42
2023-01-01 08:15:00,99,1,5.05,4.78,17.5,20.6,292.0,-55.0,283.88
2023-01-01 08:30:00,99,1,4.85,-2.2,17.88,20.6,292.0,-61.0,306.05
2023-01-01 08:45:00,99,1,5.28,1.8,18.0,20.5,292.0,-63.5,277.3
2023-01-01 09:00:00,99,1,5.09,-0.2,17.88,20.3,300.0,-54.0,238.02
2023-01-01 09:15:00,99,1,3.8,-3.69,18.75,21.05,300.0,-13.5,216.96
2023-01-01 09:30:00,99,1,4.03,7.11,18.25,20.67,300.0,-39.5,191.65
2023-01-01 09:45:00,99,1,4.67,-3.9,18.37,20.7,310.0,-43.0,209.97
2023-01-01 10:00:00,99,1,6.0,9.92,19.25,21.6,302.0,-62.75,223.18
2023-01-01 10:15:00,99,1,5.44,5.39,19.88,21.8,318.0,-43.5,223.28
2023-01-01 10:30:00,99,1,3.93,-7.71,20.01,22.55,340.0,-45.5,234.77
2023-01-01 10:45:00,99,1,8.9,8.51,20.0,21.88,362.0,-69.5,328.15
2023-01-01 11:00:00,99,1,7.83,7.02,20.0,21.92,348.0,-60.5,310.17
2023-01-01 11:15:00,99,1,8.65,-11.62,20.12,22.15,352.0,-59.5,348.81
2023-01-01 11:30:00,99,1,6.16,-0.2,20.88,22.58,344.0,-0.3,0.0
2023-01-01 11:45:00,99,1,7.59,-9.19,21.87,23.55,344.0,-0.3,0.0
2023-01-01 12:00:00,99,1,7.13,22.91,21.87,23.52,344.0,-0.3,0.0
2023-01-01 12:15:00,99,1,6.94,34.87,21.62,23.25,344.0,-0.3,0.0
2023-01-01 12:30:00,99,1,6.28,17.0,21.63,23.25,344.0,-0.3,0.0
2023-01-01 12:45:00,99,1,5.66,15.39,21.75,23.6,344.0,-0.3,0.0
2023-01-01 13:00:00,99,1,6.69,32.69,22.13,23.55,344.0,-0.3,0.0
2023-01-01 13:15:00,99,1,4.13,-5.7,22.5,23.52,344.0,-0.3,0.0
2023-01-01 13:30:00,99,1,7.38,13.73,22.5,23.63,344.0,-0.3,0.0
2023-01-01 13:45:00,99,1,4.94,5.1,23.0,23.75,330.0,-0.3,0.0
2023-01-01 14:00:00,99,1,7.32,-7.89,23.67,23.58,356.0,-140.0,638.5
2023-01-01 14:15:00,99,1,4.87,-10.89,24.62,24.42,374.0,-76.5,355.75
2023-01-01 14:30:00,99,1,3.4,-2.2,24.5,24.88,368.0,-9.5,80.11
2023-01-01 14:45:00,99,1,5.81,-17.75,24.62,25.2,354.0,-4.28,267.76
2023-01-01 15:00:00,99,1,3.13,4.71,25.12,26.48,358.0,-20.5,121.44
2023-01-01 15:15:00,99,1,3.11,-14.74,25.38,26.73,326.0,-14.19,64.44
2023-01-01 15:30:00,99,1,3.52,19.22,25.5,28.08,344.0,-0.3,0.0
2023-01-01 15:45:00,99,1,2.55,-22.69,25.88,28.27,344.0,-0.3,0.0
2023-01-01 16:00:00,99,1,3.89,-10.53,26.0,28.45,356.0,-0.3,0.0
2023-01-01 16:15:00,99,1,2.78,-2.69,26.5,28.2,358.0,2.5,17.57
2023-01-01 16:30:00,99,1,1.48,18.94,26.5,29.0,358.0,-0.3,0.0
2023-01-01 16:45:00,99,1,3.44,-44.84,26.88,28.9,358.0,-0.3,0.0
2023-01-01 17:00:00,99,1,0.61,71.36,26.88,29.1,310.0,-0.3,0.0
2023-01-01 17:15:00,99,1,1.98,45.04,26.88,28.98,310.0,-0.3,0.0
2023-01-01 17:30:00,99,1,1.09,51.31,26.5,28.63,310.0,-0.3,0.0
2023-01-01 17:45:00,99,1,1.34,56.07,26.5,28.45,310.0,-0.3,0.0
2023-01-01 18:00:00,99,1,0.99,97.38,26.38,28.25,310.0,-0.3,0.0
2023-01-01 18:15:00,99,1,0.89,86.96,26.0,28.05,310.0,-0.3,0.0
2023-01-01 18:30:00,99,1,1.23,66.28,25.88,27.6,310.0,-0.3,0.0
2023-01-01 18:45:00,99,1,1.88,84.8,25.63,27.2,310.0,-0.3,0.0
2023-01-01 19:00:00,99,1,2.48,68.6,25.5,26.67,310.0,-0.3,0.0
2023-01-01 19:15:00,99,1,3.41,88.18,25.0,26.13,310.0,-0.3,0.0
2023-01-01 19:30:00,99,1,2.5,7.62,24.75,26.0,376.0,-0.3,0.0
2023-01-01 19:45:00,99,1,2.0,0.2,24.5,26.05,404.0,-0.3,0.0
2023-01-01 20:00:00,99,1,2.7,-12.19,24.38,25.83,404.0,-0.3,0.0
2023-01-01 20:15:00,99,1,1.5,-10.9,24.12,25.33,404.0,-0.7,0.0
2023-01-01 20:30:00,99,1,1.51,-0.4,23.75,25.33,404.0,-0.3,0.0
2023-01-01 20:45:00,99,1,1.8,-19.92,23.63,24.98,404.0,-0.3,0.0
2023-01-01 21:00:00,99,1,1.65,-21.64,23.38,24.58,404.0,-0.3,0.0
2023-01-01 21:15:00,99,1,2.58,-8.02,23.0,24.05,370.0,-0.3,0.0
2023-01-01 21:30:00,99,1,1.77,0.8,22.87,24.0,380.0,-0.3,0.0
2023-01-01 21:45:00,99,1,2.08,-1.8,22.5,24.0,380.0,-0.3,0.0
2023-01-01 22:00:00,99,1,1.55,-2.8,22.13,23.55,380.0,-0.3,0.0
2023-01-01 22:15:00,99,1,1.52,-7.12,22.0,23.25,380.0,-0.3,0.0
2023-01-01 22:30:00,99,1,1.4,4.2,21.5,23.08,380.0,-0.3,0.0
2023-01-01 22:45:00,99,1,1.12,-18.09,21.38,22.65,380.0,-0.3,0.0
2023-01-01 23:00:00,99,1,0.84,-15.02,21.0,22.45,380.0,-0.3,0.0
2023-01-01 23:15:00,99,1,1.25,-15.05,20.88,22.0,380.0,-0.3,0.0
2023-01-01 23:30:00,99,1,1.26,-12.92,20.75,21.95,380.0,-0.3,0.0
2023-01-01 23:45:00,99,1,1.11,-13.4,20.5,21.55,380.0,-0.3,0.0
2023-01-02 00:00:00,99,2,1.3,-26.47,20.25,21.33,380.0,-0.3,0.0
2023-01-02 00:15:00,99,2,1.13,4.61,20.0,21.02,380.0,-0.3,0.0
2023-01-02 00:30:00,99,2,0.69,-59.34,19.63,20.98,380.0,-0.3,0.0
2023-01-02 00:45:00,99,2,0.91,-74.38,19.63,20.55,380.0,-0.3,0.0
2023-01-02 01:00:00,99,2,0.66,-77.8,19.63,20.23,380.0,-0.3,0.0
2023-01-02 01:15:00,99,2,0.5,-128.8,19.5,20.05,380.0,-0.3,0.0
2023-01-02 01:30:00,99,2,0.88,-118.64,19.25,19.98,380.0,-0.3,0.0
2023-01-02 01:45:00,99,2,0.66,-157.76,19.13,19.55,380.0,-0.3,0.0
2023-01-02 02:00:00,99,2,0.24,-130.76,18.75,19.55,380.0,-0.3,0.0
2023-01-02 02:15:00,99,2,0.42,-103.4,18.5,19.35,380.0,-0.3,0.0
2023-01-02 02:30:00,99,2,0.89,-161.8,18.75,19.13,380.0,-0.3,0.0
2023-01-02 02:45:00,99,2,1.05,-150.8,18.88,19.15,380.0,-0.3,0.0
2023-01-02 03:00:00,99,2,2.05,-157.16,19.0,19.02,380.0,-0.3,0.0
2023-01-02 03:15:00,99,2,0.92,29.78,18.75,18.95,380.0,-0.3,0.0
2023-01-02 03:30:00,99,2,0.85,-150.6,18.88,19.08,380.0,-0.3,0.0
2023-01-02 03:45:00,99,2,0.44,-126.56,18.63,19.08,380.0,-0.3,0.0
2023-01-02 04:00:00,99,2,1.08,-135.32,18.5,19.08,380.0,-0.3,0.0
2023-01-02 04:15:00,99,2,3.39,-117.82,18.88,18.98,344.0,-0.3,0.0
2023-01-02 04:30:00,99,2,2.51,2.4,18.75,18.63,237.0,18.25,89.42
2023-01-02 04:45:00,99,2,2.74,2.11,19.25,19.73,247.0,6.88,54.79
2023-01-02 05:00:00,99,2,1.83,3.69,19.75,20.58,247.0,6.88,38.79
2023-01-02 05:15:00,99,2,0.66,26.31,19.75,21.58,247.0,-0.3,0.0
2023-01-02 05:30:00,99,2,1.12,9.52,18.5,21.52,247.0,-0.3,0.0
2023-01-02 05:45:00,99,2,2.41,-11.22,18.0,21.05,247.0,-0.3,0.0
2023-01-02 06:00:00,99,2,1.13,-64.56,18.0,20.55,247.0,-0.3,0.0
2023-01-02 06:15:00,99,2,2.94,-127.5,18.0,20.48,247.0,-0.3,0.0
2023-01-02 06:30:00,99,2,4.25,18.64,17.75,20.55,139.0,17.5,158.16
2023-01-02 06:45:00,99,2,3.69,10.72,18.0,19.73,149.0,-26.0,134.16
2023-01-02 07:00:00,99,2,4.98,-1.91,18.5,20.2,160.0,-63.5,346.33
2023-01-02 07:15:00,99,2,4.15,10.12,19.0,20.5,160.0,-23.75,198.81
2023-01-02 07:30:00,99,2,7.04,6.62,19.38,20.77,170.0,-121.0,543.26
2023-01-02 07:45:00,99,2,4.87,-8.92,18.0,19.83,179.0,-0.7,356.33
2023-01-02 08:00:00,99,2,2.92,-0.8,18.88,21.08,160.0,13.5,91.91
2023-01-02 08:15:00,99,2,1.7,-1.5,19.62,22.33,137.0,4.0,39.54
2023-01-02 08:30:00,99,2,2.1,14.43,19.87,23.85,137.0,4.0,34.45
2023-01-02 08:45:00,99,2,2.65,11.1,20.12,24.38,149.0,2.89,18.6
2023-01-02 09:00:00,99,2,2.45,10.43,20.5,25.6,162.0,-5.09,21.15
2023-01-02 09:15:00,99,2,1.33,6.8,20.25,25.95,162.0,-1.8,14.24
2023-01-02 09:30:00,99,2,4.89,-2.81,20.38,25.52,174.0,-35.75,194.81
2023-01-02 09:45:00,99,2,3.25,2.19,20.62,24.5,196.0,-19.0,98.58
2023-01-02 10:00:00,99,2,2.02,6.3,20.62,24.1,185.0,-17.13,78.41
2023-01-02 10:15:00,99,2,4.32,1.3,21.0,24.67,170.0,-30.63,161.81
2023-01-02 10:30:00,99,2,3.22,-7.71,21.38,24.98,171.0,-17.5,71.08
2023-01-02 10:45:00,99,2,3.58,2.6,22.0,25.3,182.0,-17.5,112.41
2023-01-02 11:00:00,99,2,3.89,-9.11,22.5,25.83,182.0,-27.38,131.16
2023-01-02 11:15:00,99,2,3.55,-16.75,22.38,25.7,182.0,-17.13,84.08
2023-01-02 11:30:00,99,2,4.67,-22.05,23.12,25.95,182.0,-33.5,142.84
2023-01-02 11:45:00,99,2,1.95,-15.07,23.12,25.9,168.0,-10.19,59.45
2023-01-02 12:00:00,99,2,5.08,-14.59,23.75,26.52,169.0,-75.0,369.63
2023-01-02 12:15:00,99,2,4.76,-6.2,22.88,25.75,149.0,-43.75,224.81
2023-01-02 12:30:00,99,2,6.72,0.4,23.62,26.35,173.0,-44.5,216.53
2023-01-02 12:45:00,99,2,4.96,-4.1,24.5,27.1,150.0,-43.0,317.92
2023-01-02 13:00:00,99,2,4.07,2.61,24.13,26.6,161.0,-21.88,102.24
2023-01-02 13:15:00,99,2,6.76,-6.2,24.62,27.13,150.0,-81.0,492.44
2023-01-02 13:30:00,99,2,6.53,-9.06,24.74,27.1,133.0,-83.5,446.5
2023-01-02 13:45:00,99,2,4.25,5.38,24.63,27.42,155.0,-41.5,206.16
2023-01-02 14:00:00,99,2,3.33,-10.1,24.88,28.0,136.0,-2.89,73.98
2023-01-02 14:15:00,99,2,3.52,23.08,26.0,29.58,133.0,-44.5,188.88
2023-01-02 14:30:00,99,2,4.83,26.53,25.87,28.38,143.0,-73.5,351.86
2023-01-02 14:45:00,99,2,4.19,24.76,25.88,28.27,142.0,-44.5,195.85
2023-01-02 15:00:00,99,2,4.63,-8.77,26.37,29.6,166.0,-26.25,130.34
2023-01-02 15:15:00,99,2,6.47,-16.55,26.62,29.1,183.0,-66.5,346.89
2023-01-02 15:30:00,99,2,5.34,16.66,26.5,29.1,138.0,-60.25,314.77
2023-01-02 15:45:00,99,2,6.21,4.79,27.0,29.23,153.0,-43.0,601.54
2023-01-02 16:00:00,99,2,1.16,12.52,26.37,28.5,158.0,-0.7,13.9
2023-01-02 16:15:00,99,2,4.52,-7.5,26.62,28.6,150.0,-57.25,294.52
2023-01-02 16:30:00,99,2,5.28,33.37,27.0,29.05,169.0,-43.75,228.67
2023-01-02 16:45:00,99,2,5.84,-4.61,27.5,29.58,163.0,-0.3,0.0
2023-01-02 17:00:00,99,2,4.25,3.59,28.0,30.1,163.0,-0.3,0.0
2023-01-02 17:15:00,99,2,3.17,-35.88,27.62,30.05,163.0,-0.3,0.0
2023-01-02 17:30:00,99,2,3.94,1.1,27.5,28.92,142.0,-39.75,208.97
2023-01-02 17:45:00,99,2,5.22,-5.5,26.63,27.88,156.0,-24.88,218.39
2023-01-02 18:00:00,99,2,7.36,14.41,26.25,27.1,136.0,-11.69,537.98
2023-01-02 18:15:00,99,2,5.56,-10.02,25.75,26.67,131.0,-41.5,303.77
2023-01-02 18:30:00,99,2,6.32,-0.1,25.37,26.48,128.0,-31.75,381.99
2023-01-02 18:45:00,99,2,6.89,-6.11,25.08,26.05,131.0,-96.5,503.52
2023-01-02 19:00:00,99,2,4.35,-5.12,24.87,25.85,123.0,-91.0,417.02
2023-01-02 19:15:00,99,2,5.16,-5.69,24.5,25.63,123.0,-61.75,300.04
2023-01-02 19:30:00,99,2,3.51,10.29,24.75,25.98,114.0,-24.88,116.31
2023-01-02 19:45:00,99,2,5.07,7.61,24.63,26.3,123.0,-58.75,279.9
2023-01-02 20:00:00,99,2,5.9,-10.61,24.75,25.98,133.0,-56.0,299.9
2023-01-02 20:15:00,99,2,4.06,-5.52,24.62,25.77,123.0,-41.5,194.95
2023-01-02 20:30:00,99,2,3.01,-9.22,24.63,26.33,148.0,-20.0,71.15
2023-01-02 20:45:00,99,2,4.6,1.6,24.63,27.13,126.0,-60.5,185.3
2023-01-02 21:00:00,99,2,3.78,-0.4,24.5,26.65,136.0,-74.5,177.3
2023-01-02 21:15:00,99,2,3.75,-3.11,24.38,26.48,147.0,-27.0,170.3
2023-01-02 21:30:00,99,2,3.03,7.79,25.0,27.23,147.0,-16.38,46.57
2023-01-02 21:45:00,99,2,1.55,29.26,25.12,28.55,185.0,-0.3,4.29
2023-01-02 22:00:00,99,2,1.63,30.01,24.88,30.58,202.0,-0.3,0.0
2023-01-02 22:15:00,99,2,2.86,29.42,23.63,29.52,202.0,-0.3,0.0
2023-01-02 22:30:00,99,2,2.75,39.4,23.13,28.75,202.0,-0.3,0.0
2023-01-02 22:45:00,99,2,2.78,39.59,22.75,28.0,202.0,-0.3,0.0
2023-01-02 23:00:00,99,2,1.55,11.03,23.5,27.5,236.0,-0.3,0.0
2023-01-02 23:15:00,99,2,1.85,4.52,23.62,27.0,250.0,16.75,100.78
2023-01-02 23:30:00,99,2,4.77,4.72,23.63,26.55,250.0,-34.0,169.93
2023-01-02 23:45:00,99,2,9.56,54.94,22.5,26.15,250.0,-0.3,0.0
2023-01-03 00:00:00,99,3,11.06,52.79,21.75,25.45,250.0,-0.3,0.0
2023-01-03 00:15:00,99,3,8.81,54.39,20.13,24.33,250.0,-0.3,0.0
2023-01-03 00:30:00,99,3,8.0,8.5,20.25,23.63,308.0,-84.5,587.28
2023-01-03 00:45:00,99,3,8.0,6.29,18.38,21.45,316.0,-138.0,659.94
2023-01-03 01:00:00,99,3,8.52,-7.31,18.0,20.8,324.0,-165.0,800.08
2023-01-03 01:15:00,99,3,6.56,-4.81,17.0,19.85,324.0,-138.0,676.08
2023-01-03 01:30:00,99,3,10.49,-7.7,16.75,19.58,324.0,-142.0,1260.82
2023-01-03 01:45:00,99,3,8.72,0.4,16.5,19.0,316.0,-169.0,1003.53
2023-01-03 02:00:00,99,3,6.57,0.4,16.0,18.9,316.0,-141.0,683.35
2023-01-03 02:15:00,99,3,7.55,-0.6,15.88,18.65,316.0,-56.25,728.17
2023-01-03 02:30:00,99,3,8.03,-1.8,16.0,19.13,316.0,-139.0,718.78
2023-01-03 02:45:00,99,3,6.37,-2.19,16.8,19.73,316.0,-91.5,464.74
2023-01-03 03:00:00,99,3,7.17,1.9,17.12,19.73,316.0,-124.5,634.78
2023-01-03 03:15:00,99,3,7.6,2.01,17.25,19.85,316.0,-120.0,610.78
2023-01-03 03:30:00,99,3,5.72,2.3,16.75,19.4,316.0,-70.5,358.04
2023-01-03 03:45:00,99,3,6.7,0.4,17.13,20.08,326.0,-47.5,334.33
2023-01-03 04:00:00,99,3,7.47,-1.9,17.13,20.05,326.0,-65.5,567.76
2023-01-03 04:15:00,99,3,4.67,3.0,17.0,19.85,316.0,-57.25,297.11
2023-01-03 04:30:00,99,3,5.67,1.0,16.63,19.63,316.0,-36.0,409.81
